Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
178.93277103,64.98054666666667,25.69276166666667,23.1966389163464,40.7,3.6612191200256348,318.2699890136719,1.777850621571499,2.299999952316284,15.800000190734863,35
179.93277103,64.98056833333334,25.692713333333337,21.796666553833205,39.3,3.5726869106292725,315.1300048828125,1.7810222785552787,2.299999952316284,15.800000190734863,34
180.93277103,64.98058666666667,25.692661666666663,21.0966913635296,38.599999999999994,3.5315091609954834,294.1600036621094,1.7839550185947122,2.299999952316284,16.200000762939453,34
181.93277103,64.98060333333333,25.69261333333333,20.196714097654393,37.7,3.493419647216797,308.0299987792969,1.7877252163160011,2.299999952316284,15.5,35
182.93277103,64.98062499999999,25.692551666666667,19.596743496912467,37.099999999999994,3.4790074825286865,312.8500061035156,1.7916089027785156,2.4000000953674316,15.0,35
183.93277103,64.98065166666667,25.692498333333333,18.796776694898114,36.3,3.4537861347198486,323.8599853515625,1.7950968931272786,2.4000000953674316,15.399999618530273,34
184.93277103,64.98068166666667,25.692476666666668,18.39680897159662,35.9,3.360621452331543,343.6199951171875,1.798833104821404,2.4000000953674316,15.199999809265137,31
185.93277103,64.98071499999999,25.692486666666664,18.396840327861177,35.9,3.3153257369995117,22.40999984741211,1.8038589265825662,2.4000000953674316,15.199999809265137,32
186.93277103,64.98075999999999,25.692496666666663,18.69688312197917,36.2,3.3050312995910645,19.940000534057617,1.807824843357841,2.299999952316284,15.399999618530273,33
187.93277103,64.98079333333334,25.692526666666662,19.196911834254408,36.7,3.335400104522705,32.93000030517578,1.8124679303429931,2.299999952316284,15.699999809265137,32
188.93277103,64.98083333333334,25.692555000000002,19.296947303449983,36.8,3.3873870372772217,24.65999984741211,1.818633333013617,2.299999952316284,15.0,34
189.93277103,64.98088333333334,25.692611666666668,20.996988831859,38.5,3.4007697105407715,32.31999969482422,1.8222254391645916,2.0,12.5,34
190.93277103,64.98091333333333,25.692639999999997,21.39701449882879,38.9,3.409519910812378,24.920000076293945,1.8256774159295512,2.0999999046325684,12.699999809265137,34
191.93277103,64.98094166666667,25.69267,20.897038312016996,38.4,3.4414327144622803,32.720001220703125,1.829531747608388,2.200000047683716,13.199999809265137,34
192.93277103,64.98097333333334,25.69270333333333,20.597064953323198,38.099999999999994,3.477977991104126,28.239999771118164,1.8344241481823398,2.299999952316284,14.0,32
193.93277103000003,64.98101333333334,25.692746666666668,20.697098444185585,38.2,3.577319383621216,31.760000228881836,1.8409999789517382,2.299999952316284,14.300000190734863,32
194.93277103000003,64.98107,25.692786666666667,22.09714871768159,39.599999999999994,3.6998233795166016,26.700000762939453,1.8459948908712922,2.0,12.199999809265137,32
195.93277103000003,64.98111,25.692835,22.29718155037942,39.8,3.8146064281463623,22.530000686645508,1.8507816980640877,2.0999999046325684,12.800000190734863,33
196.93277103000003,64.98114666666667,25.692888333333332,22.69721045547361,40.2,3.8892412185668945,34.83000183105469,1.855649687344545,2.200000047683716,13.0,34
197.93277103000003,64.98118500000001,25.692938333333338,22.8972414363437,40.4,3.9422574043273926,27.719999313354492,1.8606529660436026,2.200000047683716,13.600000381469727,33
198.93277103000003,64.98122166666667,25.692999999999998,23.39726924325999,40.9,4.00968599319458,36.41999816894531,1.8652832113965299,2.200000047683716,13.600000381469727,33
199.93277103000003,64.98125833333333,25.693046666666667,24.19729903272598,41.7,4.05292272567749,27.799999237060547,1.8691519565536854,2.200000047683716,13.800000190734863,32
200.93277103000003,64.98128833333334,25.693088333333336,24.99732294653208,42.5,4.0436577796936035,30.049999237060547,1.872470085404551,2.200000047683716,13.899999618530273,33
201.93277103000003,64.981315,25.69312,25.397344913107197,42.9,3.988067865371704,25.219999313354492,1.8760621835774163,2.200000047683716,14.300000190734863,32
202.93277103000003,64.98134499999999,25.693148333333337,26.59737058898068,44.099999999999994,3.923727512359619,16.8700008392334,1.8794162171179423,2.200000047683716,14.300000190734863,31
203.93277103000003,64.98137166666667,25.693181666666668,27.397392336596305,44.9,3.8074002265930176,32.689998626708984,1.8829707617883218,2.200000047683716,13.5,31
204.93277103000003,64.9814,25.693216666666665,27.89741549907999,45.4,3.6761460304260254,19.979999542236328,1.88669055586215,2.200000047683716,13.600000381469727,32
205.93277103000003,64.98143,25.693251666666665,28.197440296562206,45.7,3.5587894916534424,26.1299991607666,1.8910136218319824,2.200000047683716,13.600000381469727,32
206.93277103000003,64.98146166666668,25.693305000000002,30.0974643089819,47.599999999999994,3.450697660446167,32.36000061035156,1.8944049894530008,1.7999999523162842,12.0,32
207.93277103000003,64.98148833333333,25.693339999999996,30.2974858392148,47.8,3.3734893798828125,34.22999954223633,1.8977963562790507,2.0,12.5,32
208.93277103000003,64.981515,25.693375,30.597507370052497,48.099999999999994,3.2623095512390137,30.600000381469727,1.9013152914840068,2.0999999046325684,12.899999618530273,33
209.93277103000003,64.98154333333333,25.69340833333333,29.997530755903,47.5,3.24172043800354,20.719999313354492,1.904907385436821,1.7000000476837158,11.800000190734863,32
210.93277103000003,64.98157333333333,25.69343666666667,30.09755643667519,47.599999999999994,3.266942024230957,27.3700008392334,1.9084619243608332,1.899999976158142,11.899999618530273,33
211.93277103000003,64.98160166666666,25.693471666666664,30.49757960378672,48.0,3.310178518295288,28.600000381469727,1.9123487744441297,2.0999999046325684,12.399999618530273,32
212.93377103,64.98163333333333,25.693506666666668,30.497606040528012,48.0,3.380180835723877,23.0,1.91594027438497,2.0999999046325684,12.100000381469727,32
213.93377103,64.98166166666667,25.69354333333333,30.497628989059805,48.0,3.385842800140381,28.020000457763672,1.9193609522996409,2.200000047683716,12.199999809265137,32
214.93377103,64.98169,25.69357166666667,30.397653037701808,47.9,3.445035934448242,22.020000457763672,1.9230302829205002,2.200000047683716,12.399999618530273,31
215.93377103,64.98171833333335,25.693611666666666,30.19767554775933,47.7,3.4887871742248535,32.0099983215332,1.9265492128145367,2.200000047683716,12.399999618530273,30
