"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.869543292E0,3.386148930E0,-2.887588978E0,-7.108460069E-1,4.506603679E0
6.874553674E0,3.397200108E0,-2.890608072E0,-4.471549988E-1,4.482915479E0
6.879564141E0,3.393904924E0,-2.914380074E0,-1.789740026E-1,4.477078684E0
6.884574373E0,3.379483938E0,-2.937416077E0,7.096999884E-2,4.478209646E0
6.889584828E0,3.322144985E0,-3.010957956E0,2.936939895E-1,4.493191658E0
6.894595215E0,3.220941067E0,-3.138112068E0,5.189449787E-1,4.526755195E0
6.899605445E0,3.173158884E0,-3.294457912E0,7.098600268E-1,4.628854232E0
6.904615833E0,3.053971052E0,-3.458195925E0,9.594060183E-1,4.712358024E0
6.909626295E0,2.903198004E0,-3.571995020E0,1.228052974E0,4.764013138E0
6.914636522E0,2.812632084E0,-3.693595886E0,1.494040012E0,4.877059090E0
6.919646905E0,2.716109037E0,-3.848129034E0,1.647557974E0,4.989969203E0
6.924657381E0,2.606627941E0,-4.040332794E0,1.749838948E0,5.116711313E0
6.929667613E0,2.469558001E0,-4.188632011E0,1.840919018E0,5.199263186E0
6.934677996E0,2.296294928E0,-4.341260910E0,1.877331972E0,5.257745906E0
6.939688229E0,2.154259920E0,-4.483650208E0,1.914934039E0,5.330190181E0
6.944698688E0,2.007095098E0,-4.657018185E0,1.959182978E0,5.436418586E0
6.949709075E0,1.980602980E0,-4.890233994E0,2.045475960E0,5.658723228E0
6.954719520E0,2.021483898E0,-5.129072189E0,2.216392040E0,5.941899726E0
6.959729753E0,2.178661108E0,-5.403678894E0,2.454348087E0,6.322193792E0
6.964740141E0,2.431896925E0,-5.669985771E0,2.703363895E0,6.735802673E0
6.969750602E0,2.701006889E0,-5.930799961E0,2.871733904E0,7.121564576E0
6.974760849E0,2.989661932E0,-6.233496189E0,3.018040895E0,7.543415941E0
6.979771232E0,3.233341932E0,-6.503962040E0,3.187036037E0,7.931785485E0
6.984781465E0,3.466659069E0,-6.747860909E0,3.273696899E0,8.262471987E0
6.989791847E0,3.655211926E0,-6.989874840E0,3.252293110E0,8.532076826E0
6.994802323E0,3.835181952E0,-7.215220928E0,3.321340084E0,8.820393052E0
6.999812556E0,3.900749922E0,-7.358409882E0,3.545588017E0,9.051698201E0
7.004823010E0,3.903168917E0,-7.469432831E0,3.756506920E0,9.227052544E0
7.009833397E0,3.990812063E0,-7.645717144E0,3.914489031E0,9.471367163E0
7.014843628E0,4.270207882E0,-7.935215950E0,4.178919792E0,9.933060865E0
7.019854115E0,4.834590912E0,-8.300337791E0,4.908821106E0,1.078727961E1
7.024864502E0,5.765007019E0,-8.509273529E0,6.186227798E0,1.199635179E1
7.029874733E0,7.057036877E0,-8.402273178E0,7.670335770E0,1.338783085E1
7.034885115E0,8.586570740E0,-8.024321556E0,9.274830818E0,1.497135332E1
7.039895582E0,1.009829807E1,-7.529891968E0,1.079981327E1,1.659249420E1
7.044905814E0,1.148199368E1,-6.873381138E0,1.205987740E1,1.801444392E1
7.049916207E0,1.258350945E1,-6.043466091E0,1.301704788E1,1.908695177E1
7.054926669E0,1.321078491E1,-5.078741074E0,1.343625832E1,1.951541663E1
7.059936905E0,1.328662586E1,-4.001677990E0,1.335331726E1,1.925769808E1
7.064947288E0,1.279872322E1,-2.993097067E0,1.278925514E1,1.833932914E1
7.069957770E0,1.197726917E1,-2.236785889E0,1.186325836E1,1.700573688E1
7.074968002E0,1.091867638E1,-1.689357042E0,1.084914398E1,1.548468102E1
7.079978385E0,9.746175766E0,-1.256991029E0,9.806465149E0,1.388289333E1
7.084988608E0,8.587882996E0,-9.787949920E-1,8.784328461E0,1.232372511E1
7.089999067E0,7.778059006E0,-9.953849912E-1,7.636817932E0,1.094577459E1
7.095009454E0,7.380706787E0,-1.226580977E0,6.764967918E0,1.008682926E1
7.100019666E0,7.286272049E0,-1.413714051E0,6.286540985E0,9.726712978E0
7.105030125E0,7.418544769E0,-1.477434993E0,6.190135956E0,9.774221391E0
7.110040512E0,7.644161224E0,-1.470324993E0,6.323375225E0,1.002896458E1
7.115050743E0,7.857485771E0,-1.400398970E0,6.535769939E0,1.031588526E1
7.120061202E0,7.976376057E0,-1.340556026E0,6.781161785E0,1.055480083E1
7.125071589E0,8.015972137E0,-1.246096969E0,6.932162762E0,1.067068168E1
7.130081820E0,7.995812893E0,-1.104954958E0,7.042103767E0,1.071191742E1
7.135092202E0,7.929533958E0,-9.487259984E-1,7.122441769E0,1.070078346E1
7.140102664E0,7.784063816E0,-8.147540092E-1,7.213522911E0,1.064379568E1
7.145113125E0,7.559078217E0,-7.282590270E-1,7.166039944E0,1.044136740E1
7.150123353E0,7.256771088E0,-7.252159715E-1,7.038105011E0,1.013516586E1
7.155133736E0,6.924550056E0,-8.083930016E-1,6.844274044E0,9.769697023E0
7.160143969E0,6.628254890E0,-9.427270293E-1,6.622354031E0,9.416903422E0
7.165154418E0,6.481581211E0,-1.208168983E0,6.418344975E0,9.201397693E0
7.170164805E0,6.529211998E0,-1.556720018E0,6.279543877E0,9.191662408E0
7.175175036E0,6.707701206E0,-1.867467999E0,6.432244778E0,9.479159513E0
7.180185495E0,7.032652855E0,-2.109304905E0,6.933722973E0,1.009870723E1
7.185195877E0,7.458902836E0,-2.156682968E0,7.541835785E0,1.082431522E1
7.190206108E0,7.940683842E0,-2.079304934E0,8.163068771E0,1.157642694E1
7.195216567E0,8.526477814E0,-2.091547012E0,8.763052940E0,1.240429319E1
7.200226954E0,9.077095032E0,-2.218930960E0,9.242104530E0,1.314282333E1
7.205237184E0,9.532395363E0,-2.345736027E0,9.657311440E0,1.377071905E1
7.210247548E0,9.845486641E0,-2.331937075E0,1.008286667E1,1.428410788E1
7.215258010E0,1.005685616E1,-2.202981949E0,1.057952976E1,1.476211147E1
7.220268228E0,1.021545982E1,-2.102533102E0,1.101065826E1,1.516610894E1
7.225278611E0,1.035272884E1,-2.014019966E0,1.132367706E1,1.547452530E1
7.230289082E0,1.050347233E1,-1.908722043E0,1.159467888E1,1.576079722E1
7.235299314E0,1.067220879E1,-1.837924957E0,1.177299309E1,1.599616750E1
7.240309684E0,1.078796482E1,-1.792453051E0,1.198969746E1,1.622793634E1
7.245319917E0,1.094395638E1,-1.717322946E0,1.214120293E1,1.643557689E1
7.250330366E0,1.112952232E1,-1.612725973E0,1.225753117E1,1.663472941E1
7.255340753E0,1.138253593E1,-1.569020987E0,1.240458012E1,1.690850552E1
7.260350984E0,1.170138645E1,-1.493162036E0,1.257194614E1,1.723965799E1
7.265361433E0,1.198587322E1,-1.417212009E0,1.272549057E1,1.753875016E1
7.270371820E0,1.222384453E1,-1.325543046E0,1.286707306E1,1.779721912E1
7.275382051E0,1.255366707E1,-1.197919011E0,1.297883892E1,1.809640369E1
7.280392433E0,1.275952053E1,-1.167366982E0,1.301944160E1,1.826674491E1
7.285402910E0,1.277468109E1,-1.132856011E0,1.302702141E1,1.828056691E1
7.290413143E0,1.268943596E1,-1.202833056E0,1.295057201E1,1.817101835E1
7.295423602E0,1.257594681E1,-1.263769984E0,1.280916595E1,1.799517394E1
7.300433989E0,1.237647724E1,-1.305794954E0,1.259353828E1,1.770535218E1
7.305444205E0,1.203662300E1,-1.349107027E0,1.230425453E1,1.726542970E1
7.310454587E0,1.163990307E1,-1.357321024E0,1.196156311E1,1.674540701E1
7.315465064E0,1.125671291E1,-1.348106980E0,1.163639259E1,1.624612602E1
7.320475297E0,1.094025803E1,-1.347203970E0,1.123856544E1,1.574196803E1
7.325485756E0,1.065950012E1,-1.403790951E0,1.078159142E1,1.522623674E1
7.330496143E0,1.038678360E1,-1.414561987E0,1.032900333E1,1.471647271E1
7.335506374E0,1.019345665E1,-1.403954983E0,9.958564758E0,1.431959008E1
7.340516833E0,1.006970215E1,-1.425176024E0,9.525139809E0,1.393407035E1
7.345527224E0,1.010511017E1,-1.580675006E0,9.041935921E0,1.365168086E1
7.350537455E0,1.028635120E1,-1.783506036E0,8.599370003E0,1.352549738E1
7.355547837E0,1.049628735E1,-2.024070978E0,8.245632172E0,1.350034671E1
7.360558299E0,1.068672562E1,-2.239517927E0,7.915073872E0,1.348591633E1
7.365568551E0,1.094994354E1,-2.481065989E0,7.695425987E0,1.361163227E1
7.370578934E0,1.122862816E1,-2.828022003E0,7.517323017E0,1.380543169E1
7.375589396E0,1.160275841E1,-3.160765886E0,7.447064877E0,1.414472407E1
7.380599632E0,1.194422722E1,-3.438925028E0,7.528508186E0,1.453166215E1
7.385610015E0,1.222017574E1,-3.627450943E0,7.744346142E0,1.491529392E1
7.390620487E0,1.234777355E1,-3.680372953E0,7.916050911E0,1.512205405E1
7.395630719E0,1.239643478E1,-3.632455111E0,8.079229355E0,1.523615018E1
7.400641102E0,1.245547581E1,-3.549415112E0,8.228210449E0,1.534407613E1
7.405651564E0,1.236999893E1,-3.492825031E0,8.306857109E0,1.530426657E1
7.410661796E0,1.216159153E1,-3.453675985E0,8.239883423E0,1.509065490E1
7.415672179E0,1.192214489E1,-3.391855001E0,7.997760773E0,1.475148794E1
7.420682426E0,1.170517445E1,-3.456096888E0,7.745125771E0,1.445484997E1
7.425692885E0,1.153567505E1,-3.682926893E0,7.421870232E0,1.420281335E1
7.430703287E0,1.141532230E1,-4.142921925E0,6.930204868E0,1.398217168E1
7.435713518E0,1.131093597E1,-4.692638874E0,6.325507164E0,1.378296677E1
7.440723972E0,1.127236843E1,-5.222168922E0,5.823221207E0,1.372032228E1
7.445734359E0,1.129150963E1,-5.756549835E0,5.300144196E0,1.373781584E1
7.450744600E0,1.140656853E1,-6.389535904E0,4.770187855E0,1.391727943E1
7.455754982E0,1.169705486E1,-7.102057934E0,4.309701920E0,1.434691082E1
7.460765444E0,1.212818623E1,-7.725022793E0,3.995517015E0,1.492424318E1
7.465775677E0,1.262317467E1,-8.201082230E0,3.815223932E0,1.552926985E1
7.470786059E0,1.304413319E1,-8.500391960E0,3.793566942E0,1.602489389E1
7.475796516E0,1.337184620E1,-8.621044159E0,3.848891973E0,1.636895362E1
7.480806749E0,1.359811020E1,-8.447333336E0,3.902045965E0,1.647701442E1
7.485817131E0,1.362067986E1,-8.217869759E0,3.939918041E0,1.638838788E1
7.490827593E0,1.356931496E1,-8.102691650E0,3.850488901E0,1.626672017E1
7.495837826E0,1.353078461E1,-8.051734924E0,3.619518042E0,1.615591156E1
7.500848280E0,1.339205837E1,-8.124480247E0,3.305809021E0,1.600883444E1
7.505858667E0,1.309675884E1,-8.282096863E0,2.857706070E0,1.575705254E1
7.510868898E0,1.269300175E1,-8.540156364E0,2.310269117E0,1.547203631E1
7.515879352E0,1.216853046E1,-8.918399811E0,1.624125957E0,1.517395051E1
7.520889739E0,1.160596180E1,-9.336839676E0,8.581609726E-1,1.492016638E1
7.525899974E0,1.102052498E1,-9.774165154E0,1.382289976E-1,1.473110256E1
7.530910357E0,1.046723747E1,-1.016233921E1,-5.157279968E-1,1.459801952E1
7.535920819E0,9.967261314E0,-1.050185108E1,-1.190260053E0,1.452762518E1
7.540931051E0,9.519007683E0,-1.081313038E1,-1.844391942E0,1.452367300E1
7.545941434E0,9.112360001E0,-1.105951118E1,-2.471733093E0,1.454157340E1
7.550951900E0,8.646843910E0,-1.130524826E1,-3.142760992E0,1.457578452E1
7.555962132E0,8.195838928E0,-1.154567146E1,-3.819453955E0,1.466501053E1
7.560972511E0,7.814599037E0,-1.173439407E1,-4.500805855E0,1.479936538E1
7.565982744E0,7.527725220E0,-1.186594772E1,-5.136642933E0,1.496169987E1
7.570993207E0,7.395158768E0,-1.206473732E1,-5.773327827E0,1.528324488E1
7.576003594E0,7.277667046E0,-1.218510628E1,-6.282218933E0,1.552119607E1
7.581014054E0,7.118867874E0,-1.220671654E1,-6.603438854E0,1.559767974E1
7.586024286E0,6.950692177E0,-1.213959694E1,-6.827642918E0,1.556594499E1
7.591034669E0,6.703216076E0,-1.204817200E1,-6.976262093E0,1.545185384E1
7.596044893E0,6.489998817E0,-1.191860962E1,-6.890268803E0,1.522002444E1
7.601055352E0,6.233598232E0,-1.170052338E1,-6.633154869E0,1.482426179E1
7.606065739E0,5.829255104E0,-1.148462009E1,-6.231142998E0,1.430747556E1
7.611075970E0,5.196896076E0,-1.129297161E1,-5.810501099E0,1.372227604E1
7.616086414E0,4.562441826E0,-1.125518703E1,-5.418799877E0,1.329881584E1
7.621096801E0,3.888431072E0,-1.137949562E1,-5.103393078E0,1.306359207E1
7.626107032E0,3.144298077E0,-1.158652306E1,-4.778888226E0,1.292176070E1
7.631117491E0,2.402318001E0,-1.163556480E1,-4.315615177E0,1.264049186E1
7.636127878E0,1.705219984E0,-1.148856163E1,-3.806402922E0,1.222225539E1
7.641138100E0,9.961760044E-1,-1.122460938E1,-3.343071938E0,1.175416319E1
7.646148482E0,2.835179865E-1,-1.098843384E1,-3.016953945E0,1.139859955E1
7.651158929E0,-2.224770039E-1,-1.095560932E1,-2.867157936E0,1.132675886E1
7.656169162E0,-5.038809776E-1,-1.098665619E1,-2.853327036E0,1.136230546E1
7.661179626E0,-7.493090034E-1,-1.094032764E1,-2.731980085E0,1.130114809E1
7.666190013E0,-1.113662958E0,-1.071650791E1,-2.588776112E0,1.108086408E1
7.671200263E0,-1.581388950E0,-1.045411301E1,-2.508476973E0,1.086654161E1
7.676210722E0,-2.032318115E0,-1.028512096E1,-2.431369066E0,1.076222959E1
7.681221114E0,-2.380542040E0,-1.012337112E1,-2.226241112E0,1.063511978E1
7.686231344E0,-2.661567926E0,-1.007402420E1,-1.921677947E0,1.059541191E1
7.691241727E0,-3.048537970E0,-1.009795189E1,-1.637202978E0,1.067439224E1
7.696252189E0,-3.534872055E0,-1.005584526E1,-1.310317039E0,1.073928653E1
7.701262421E0,-4.113342762E0,-9.887037277E0,-8.614860177E-1,1.074314912E1
7.706272809E0,-4.660289764E0,-9.598746300E0,-3.115639985E-1,1.067479758E1
7.711283271E0,-5.042956829E0,-9.307766914E0,2.156209946E-1,1.058831577E1
7.716293517E0,-5.335112095E0,-9.073731422E0,7.246479988E-1,1.055088327E1
7.721303900E0,-5.557470798E0,-8.819751740E0,1.181417942E0,1.049138936E1
7.726314348E0,-5.746708870E0,-8.401119232E0,1.581590056E0,1.030072300E1
7.731324580E0,-5.862580776E0,-7.849079132E0,1.949975967E0,9.989009103E0
7.736334953E0,-6.125095844E0,-7.258622169E0,2.329670906E0,9.779149320E0
7.741345415E0,-6.536448956E0,-6.763467789E0,2.666091919E0,9.776385201E0
7.746355647E0,-6.906737804E0,-6.342435837E0,2.984083891E0,9.840440849E0
7.751366025E0,-7.260682106E0,-5.971806049E0,3.232198954E0,9.941181128E0
7.756376486E0,-7.619988918E0,-5.544958115E0,3.386464119E0,1.001393683E1
7.761386709E0,-7.990168095E0,-4.990872860E0,3.454180956E0,1.003409010E1
7.766397092E0,-8.344396591E0,-4.357263088E0,3.507009983E0,1.004558685E1
7.771407325E0,-8.628845215E0,-3.747488022E0,3.508758068E0,1.004051888E1
7.776417799E0,-8.897710800E0,-3.155812979E0,3.350147009E0,1.001757945E1
7.781428261E0,-9.161286354E0,-2.668513060E0,2.866642952E0,9.963321305E0
7.786438652E0,-9.429149628E0,-2.240127087E0,2.209054947E0,9.940168803E0
7.791448883E0,-9.761669159E0,-1.740543008E0,1.658337951E0,1.005334569E1
7.796459280E0,-1.000361156E1,-1.200153947E0,1.194563985E0,1.014591528E1
7.801469513E0,-1.017903614E1,-6.519740224E-1,8.340740204E-1,1.023393992E1
7.806479977E0,-1.028296185E1,-2.688980103E-1,3.531560004E-1,1.029253757E1
7.811490364E0,-1.037259674E1,-1.579900086E-2,-3.062889874E-1,1.037712994E1
7.816500595E0,-1.038012695E1,2.182309926E-1,-1.066614032E0,1.043706500E1
7.821510977E0,-1.035683346E1,3.270629942E-1,-1.479421973E0,1.046707499E1
7.826521458E0,-1.057534504E1,4.579420090E-1,-1.703709006E0,1.072148581E1
7.831531919E0,-1.081254005E1,7.138940096E-1,-1.814422011E0,1.098693744E1
7.836542152E0,-1.085317421E1,8.558530211E-1,-1.674558997E0,1.101490003E1
7.841552535E0,-1.081201458E1,8.583049774E-1,-1.493767977E0,1.094841036E1
7.846562771E0,-1.076305389E1,7.660809755E-1,-1.253119946E0,1.086280437E1
7.851573231E0,-1.081496239E1,3.894479871E-1,-1.438774943E0,1.091719536E1
7.856583604E0,-1.130956841E1,1.708039939E-1,-1.638111949E0,1.142886356E1
7.861593834E0,-1.210936642E1,1.370140016E-1,-1.721935987E0,1.223194962E1
7.866604313E0,-1.310806179E1,1.529539973E-1,-2.052052975E0,1.326859451E1
7.871614700E0,-1.412230873E1,1.647530049E-1,-2.579690933E0,1.435693396E1
7.876624934E0,-1.501755524E1,-1.924799941E-2,-3.183665991E0,1.535132128E1
7.881635394E0,-1.571654987E1,-4.031859934E-1,-3.828680992E0,1.618120196E1
7.886645768E0,-1.630035973E1,-1.006746054E0,-4.294837952E0,1.688670773E1
7.891655998E0,-1.676669121E1,-1.718081951E0,-4.468218803E0,1.743670608E1
7.896666385E0,-1.733335686E1,-2.223661900E0,-4.368640900E0,1.801318838E1
7.901676847E0,-1.817682457E1,-2.432305098E0,-4.028936863E0,1.877619215E1
7.906687084E0,-1.913250351E1,-2.651077032E0,-3.683325052E0,1.966336145E1
7.911697467E0,-2.010275650E1,-2.984606981E0,-3.465967894E0,2.061653781E1
7.916707928E0,-2.106766891E1,-3.368823051E0,-3.403925896E0,2.160514646E1
7.921718161E0,-2.209518433E1,-3.713594913E0,-3.429311037E0,2.266601270E1
7.926728544E0,-2.307614136E1,-4.096051216E0,-3.498085976E0,2.369646685E1
7.931738782E0,-2.384069252E1,-4.420722008E0,-3.467724085E0,2.449380561E1
7.936749241E0,-2.426658249E1,-4.688514233E0,-3.290138006E0,2.493339527E1
7.941759628E0,-2.440343857E1,-5.071090221E0,-2.975912094E0,2.510178923E1
7.946769840E0,-2.411788177E1,-5.407990932E0,-2.592374086E0,2.485234377E1
7.951780299E0,-2.352980804E1,-5.638109207E0,-2.155899048E0,2.429172787E1
7.956790756E0,-2.279734993E1,-5.696535110E0,-1.775493979E0,2.356527222E1
7.961801142E0,-2.212107086E1,-5.732334137E0,-1.555724978E0,2.290462204E1
7.966811387E0,-2.142250824E1,-5.770938873E0,-1.457280040E0,2.223401133E1
7.971821847E0,-2.065050888E1,-5.763371944E0,-1.504688978E0,2.149241871E1
7.976832248E0,-1.987453461E1,-5.731884003E0,-1.627990007E0,2.074854143E1
7.981842479E0,-1.920036507E1,-5.691357136E0,-1.861268044E0,2.011243107E1
7.986852862E0,-1.857841110E1,-5.698215008E0,-2.085120916E0,1.954417413E1
7.991863095E0,-1.789849472E1,-5.721162796E0,-2.191898108E0,1.891803992E1
7.996873554E0,-1.706673050E1,-5.774069786E0,-2.305708885E0,1.816396062E1
8.001883946E0,-1.611937714E1,-5.884194851E0,-2.494237900E0,1.734010643E1
8.006894405E0,-1.505116081E1,-6.077383041E0,-2.733438015E0,1.646036785E1
8.011904638E0,-1.383908463E1,-6.360655785E0,-3.023745060E0,1.552807907E1
8.016915016E0,-1.249429512E1,-6.680097103E0,-3.292443037E0,1.454549033E1
8.021925477E0,-1.115539742E1,-6.964686871E0,-3.506514072E0,1.361048844E1
8.026935710E0,-9.784177780E0,-7.171079159E0,-3.642333984E0,1.266574546E1
8.031946078E0,-8.461228371E0,-7.363421917E0,-3.580635071E0,1.177426496E1
8.036956539E0,-7.245005131E0,-7.584642887E0,-3.383323908E0,1.102106110E1
8.041966787E0,-6.138731003E0,-7.823007107E0,-3.157608986E0,1.043330978E1
8.046977170E0,-5.241490841E0,-8.029001236E0,-2.876641989E0,1.001065214E1
8.051987402E0,-4.553152084E0,-8.222188950E0,-2.274980068E0,9.670114753E0
8.056997862E0,-4.140317917E0,-8.357728004E0,-1.354814053E0,9.424933473E0
8.062008249E0,-3.879009008E0,-8.444224358E0,-8.192399889E-2,9.292919209E0
8.067018479E0,-3.730794907E0,-8.449432373E0,1.280807018E0,9.324816603E0
8.072028919E0,-3.571492910E0,-8.458541870E0,2.589519978E0,9.539816869E0
8.077039305E0,-3.261173010E0,-8.511531830E0,3.798738956E0,9.874808411E0
8.082049536E0,-2.733381987E0,-8.554851532E0,5.037146091E0,1.029707252E1
8.087059996E0,-1.979709029E0,-8.477003098E0,6.170413971E0,1.067018453E1
8.092070378E0,-1.022513032E0,-8.283231735E0,7.212526798E0,1.103077530E1
8.097080609E0,4.995999858E-2,-7.983195782E0,8.282787323E0,1.150384617E1
8.102091078E0,9.147059917E-1,-7.513917923E0,9.365979195E0,1.204230941E1
8.107101464E0,1.210603952E0,-7.010939121E0,1.025705719E1,1.248303054E1
8.112111695E0,1.079018950E0,-6.650413990E0,1.096219158E1,1.286708718E1
8.117122078E0,4.531100094E-1,-6.467798233E0,1.141817474E1,1.313059165E1
8.122132554E0,-5.037699938E-1,-6.280769825E0,1.165259361E1,1.324706729E1
8.127143016E0,-1.541178942E0,-6.090227127E0,1.160585594E1,1.319704479E1
8.132153249E0,-2.421746969E0,-5.870626926E0,1.127253628E1,1.293828401E1
8.137163631E0,-3.140629053E0,-5.509487152E0,1.068504143E1,1.242530120E1
8.142173849E0,-3.771039009E0,-4.987120152E0,9.773693085E0,1.160246436E1
8.147184309E0,-4.230329990E0,-4.396821976E0,8.517645836E0,1.047750094E1
8.152194695E0,-4.538687229E0,-3.847975969E0,7.242938995E0,9.373727440E0
8.157204921E0,-4.601515770E0,-3.307425976E0,6.034298897E0,8.278029786E0
8.162215304E0,-4.373079777E0,-2.697805882E0,4.829924107E0,7.051960733E0
8.167225736E0,-3.852725983E0,-2.096287012E0,3.473124981E0,5.594686217E0
8.172235969E0,-3.290321112E0,-1.495610952E0,2.110690117E0,4.185460298E0
8.177246429E0,-2.730268955E0,-8.983389735E-1,9.293760061E-1,3.020781561E0
8.182256825E0,-2.306570053E0,-3.708899915E-1,-1.784390062E-1,2.343003473E0
8.187267056E0,-2.150012970E0,8.433099836E-2,-1.226220012E0,2.476546589E0
8.192277516E0,-2.237894058E0,4.004589915E-1,-2.078108072E0,3.080108826E0
8.197287883E0,-2.480029106E0,7.135090232E-1,-2.698059082E0,3.733518756E0
8.202298114E0,-2.740701914E0,9.124789834E-1,-3.264839888E0,4.359271082E0
8.207308501E0,-2.954241991E0,9.722219706E-1,-3.847194910E0,4.947087019E0
8.212318962E0,-3.035562992E0,9.351369739E-1,-4.124505997E0,5.205830727E0
8.217329186E0,-2.905091047E0,7.815269828E-1,-4.005860806E0,5.009716480E0
8.222339569E0,-2.672367096E0,7.721899748E-1,-3.812378883E0,4.719327919E0
8.227350015E0,-2.492199898E0,7.449390292E-1,-3.504708052E0,4.364512918E0
8.232360248E0,-2.373686075E0,7.184910178E-1,-3.090342999E0,3.962427889E0
8.237370630E0,-2.337390900E0,7.427539825E-1,-2.735490084E0,3.673960492E0
8.242381092E0,-2.250574112E0,7.949709892E-1,-2.514189959E0,3.466729562E0
8.247391340E0,-2.086994886E0,8.220080137E-1,-2.429085970E0,3.306312671E0
8.252401722E0,-1.886443019E0,8.914669752E-1,-2.407073021E0,3.185495434E0
8.257412184E0,-1.700176001E0,1.086688995E0,-2.581888914E0,3.276834108E0
8.262422417E0,-1.437196016E0,1.273828983E0,-2.891036034E0,3.470772539E0
8.267432808E0,-1.122012973E0,1.367501974E0,-3.243195057E0,3.694223726E0
8.272443270E0,-8.207420111E-1,1.321599007E0,-3.536211967E0,3.863293473E0
8.277453503E0,-5.412960052E-1,1.248468041E0,-3.935626030E0,4.164231749E0
8.282463885E0,-5.331379771E-1,1.336989045E0,-4.475357056E0,4.701127161E0
8.287474347E0,-6.019539833E-1,1.311396003E0,-4.659982204E0,4.878272463E0
8.292484590E0,-6.332889795E-1,1.195709944E0,-4.586918831E0,4.782321775E0
8.297494972E0,-6.804919839E-1,1.038087010E0,-4.444974899E0,4.615029343E0
8.302505415E0,-8.298029900E-1,8.538529873E-1,-4.107081890E0,4.276185166E0
8.307515648E0,-1.057683945E0,5.678640008E-1,-3.498672009E0,3.698901279E0
8.312526034E0,-1.252478957E0,2.642669976E-1,-2.748039007E0,3.031543991E0
8.317536267E0,-1.291033983E0,-8.333999664E-3,-1.974557042E0,2.359176491E0
8.322546737E0,-1.069306970E0,-1.734520048E-1,-1.304507971E0,1.695654457E0
8.327557123E0,-7.945510149E-1,-2.208089978E-1,-7.179160118E-1,1.093376115E0
8.332567583E0,-5.469729900E-1,-1.267389953E-1,-2.137639970E-1,6.007805516E-1
8.337577816E0,-3.281030059E-1,6.248300150E-2,2.365439981E-1,4.092783539E-1
8.342588208E0,-1.174860001E-1,2.588360012E-1,4.726510048E-1,5.515414835E-1
8.347598670E0,1.066199970E-2,5.022569895E-1,2.965829968E-1,5.833842951E-1
