"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.034208709E1,-1.125380024E-1,6.417819858E-1,3.233052015E0,3.298056132E0
5.034709693E1,-6.842199713E-2,6.588780284E-1,3.674115896E0,3.733353646E0
5.035210676E1,-3.485399857E-2,7.105709910E-1,3.925230980E0,3.989180891E0
5.035711661E1,-6.684699655E-2,7.935749888E-1,4.012238026E0,4.090511430E0
5.036212637E1,-1.312129945E-1,8.659179807E-1,4.110766888E0,4.203026910E0
5.036713622E1,-4.633500054E-2,8.884080052E-1,4.251605034E0,4.343680591E0
5.037214606E1,1.384779960E-1,8.417109847E-1,4.149957180E0,4.236720209E0
5.037715568E1,3.741919994E-1,7.281159759E-1,3.772769928E0,3.860565432E0
5.038216554E1,5.213680267E-1,6.083840132E-1,3.263621092E0,3.360532452E0
5.038717538E1,5.645959973E-1,5.331140161E-1,2.847012043E0,2.951009449E0
5.039218515E1,5.439280272E-1,4.579130113E-1,2.445600033E0,2.546861116E0
5.039719500E1,5.931239724E-1,3.857200146E-1,1.984485984E0,2.106836633E0
5.040220484E1,5.809040070E-1,3.114179969E-1,1.492913961E0,1.631938335E0
5.040721470E1,5.346890092E-1,2.303919941E-1,1.030050039E0,1.183205769E0
5.041222432E1,4.888229966E-1,1.025490016E-1,7.267990112E-1,8.818735864E-1
5.041723416E1,6.187599897E-1,2.711500041E-2,3.869979978E-1,7.303195180E-1
5.042224401E1,6.193370223E-1,-2.537699975E-2,-8.498299867E-2,6.256552161E-1
5.042725384E1,4.979389906E-1,-4.407599941E-2,-3.227390051E-1,5.950179808E-1
5.043226361E1,4.458549917E-1,-7.641799748E-2,-3.694890141E-1,5.840792031E-1
5.043727347E1,5.276070237E-1,-4.704999924E-2,-3.032340109E-1,6.103554205E-1
5.044228332E1,4.744769931E-1,-3.042799979E-2,-3.327400088E-1,5.803190447E-1
5.044729317E1,3.735429943E-1,-7.653299719E-2,-4.114759862E-1,5.609849869E-1
5.045230279E1,2.998250127E-1,-1.321939975E-1,-3.378370106E-1,4.706422601E-1
5.045731263E1,2.426989973E-1,-1.336330026E-1,-2.019799948E-1,3.428651352E-1
5.046232246E1,1.748899966E-1,-1.111550033E-1,-9.374299645E-2,2.274416300E-1
5.046733231E1,1.069319993E-1,1.005999977E-3,-4.350300133E-2,1.154468520E-1
5.047234208E1,2.528000064E-2,1.094990000E-1,-1.015470028E-1,1.514625472E-1
5.047735192E1,-5.780600011E-2,2.159930021E-1,-1.091630012E-1,2.488193550E-1
5.048236178E1,-1.652320027E-1,3.491989970E-1,-9.533199668E-2,3.979067024E-1
5.048737163E1,-2.205449939E-1,3.961629868E-1,-1.721909940E-1,4.850102523E-1
5.049238123E1,-2.699660063E-1,4.465709925E-1,-3.802439868E-1,6.456723514E-1
5.049739108E1,-2.962050140E-1,4.716170132E-1,-6.386250257E-1,8.473499519E-1
5.050240092E1,-3.305290043E-1,4.565789998E-1,-9.752780199E-1,1.126446191E0
5.050741076E1,-3.855090141E-1,4.139260054E-1,-1.337268949E0,1.451978023E0
5.051242054E1,-4.005379975E-1,3.390690088E-1,-1.671746016E0,1.752179563E0
5.051743039E1,-3.590919971E-1,2.256100029E-1,-2.019190073E0,2.063243923E0
5.052244023E1,-3.737420142E-1,9.128800035E-2,-2.391299963E0,2.422051219E0
5.052745008E1,-3.453159928E-1,1.344999997E-3,-2.633018970E0,2.655566577E0
5.053245971E1,-2.786569893E-1,-1.109390035E-1,-2.925939083E0,2.941271272E0
5.053746955E1,-2.382609993E-1,-2.336540073E-1,-2.988873005E0,3.007444819E0
5.054247931E1,-2.766720057E-1,-3.798609972E-1,-3.283629894E0,3.317087135E0
5.054748916E1,-3.083570004E-1,-4.296979904E-1,-3.632932901E0,3.671229476E0
5.055249900E1,-3.933089972E-1,-5.070509911E-1,-3.770253897E0,3.824474751E0
5.055750885E1,-5.724260211E-1,-6.319239736E-1,-3.684609890E0,3.781976930E0
5.056251847E1,-6.254429817E-1,-7.471640110E-1,-3.619823933E0,3.748674204E0
5.056752831E1,-6.941530108E-1,-8.960989714E-1,-3.578713894E0,3.753935922E0
5.057253816E1,-7.751929760E-1,-1.009039044E0,-3.462421894E0,3.688827634E0
5.057754800E1,-8.061090112E-1,-1.084985018E0,-3.250478029E0,3.520314140E0
5.058255777E1,-7.956119776E-1,-1.182219982E0,-3.012778997E0,3.332788591E0
5.058756763E1,-7.489989996E-1,-1.274117947E0,-2.858232021E0,3.217742428E0
5.059257748E1,-6.757630110E-1,-1.309360027E0,-2.705140114E0,3.080399708E0
5.059758732E1,-6.087189913E-1,-1.294046998E0,-2.483748913E0,2.866026013E0
5.060259694E1,-5.915920138E-1,-1.298722982E0,-2.290865898E0,2.699023723E0
5.060760680E1,-5.864059925E-1,-1.237210989E0,-2.203471899E0,2.594195719E0
5.061261665E1,-6.025390029E-1,-1.163550973E0,-2.214278936E0,2.572923498E0
5.061762649E1,-5.614299774E-1,-1.101801991E0,-2.239777088E0,2.558470764E0
5.062263626E1,-5.240949988E-1,-1.017914057E0,-2.265584946E0,2.538444354E0
5.062764613E1,-4.759190083E-1,-9.807410240E-1,-2.302817106E0,2.547806602E0
5.063265597E1,-4.400770068E-1,-9.471529722E-1,-2.351186991E0,2.572711952E0
5.063766559E1,-4.048109949E-1,-8.827949762E-1,-2.399050951E0,2.588173946E0
5.064267543E1,-3.164040148E-1,-8.450800180E-1,-2.435710907E0,2.597490974E0
5.064768528E1,-2.078710049E-1,-7.971810102E-1,-2.438806057E0,2.574195583E0
5.065269506E1,-1.450989991E-1,-7.498549819E-1,-2.428214073E0,2.545497947E0
5.065770490E1,-7.340700179E-2,-7.258729935E-1,-2.296787977E0,2.409878670E0
5.066271474E1,1.278000046E-2,-6.790189743E-1,-2.110727072E0,2.217295395E0
5.066772436E1,8.958200365E-2,-5.513650179E-1,-1.968657970E0,2.046373017E0
5.067273420E1,1.584260017E-1,-5.082039833E-1,-1.789273977E0,1.866781040E0
5.067774405E1,1.999190003E-1,-4.837050140E-1,-1.559911013E0,1.645375494E0
5.068275391E1,1.289879978E-1,-4.055050015E-1,-1.361021042E0,1.425991054E0
5.068776376E1,2.031200007E-2,-3.615849912E-1,-1.193832994E0,1.247555009E0
5.069277361E1,-1.411210001E-1,-2.867980003E-1,-1.010630012E0,1.059972287E0
5.069778338E1,-3.000000119E-1,-2.168760002E-1,-8.340740204E-1,9.125320148E-1
5.070279322E1,-4.304040074E-1,-1.840299964E-1,-7.855730057E-1,9.144613696E-1
5.070780307E1,-5.521960258E-1,-2.242799997E-1,-8.062509894E-1,1.002627861E0
5.071281292E1,-6.156359911E-1,-2.749109864E-1,-7.464810014E-1,1.005891450E0
5.071782254E1,-4.731140137E-1,-3.829799891E-1,-7.635809779E-1,9.765072718E-1
5.072283239E1,-3.461810052E-1,-4.924600124E-1,-9.117149711E-1,1.092511941E0
5.072784218E1,-2.850709856E-1,-5.714120269E-1,-1.014098048E0,1.198403948E0
5.073285203E1,-2.265350074E-1,-5.957340002E-1,-1.151942968E0,1.316506632E0
5.073786187E1,-2.045000046E-1,-5.677930117E-1,-1.246162057E0,1.384604286E0
5.074287149E1,-2.247000039E-1,-5.461699963E-1,-1.307996035E0,1.435146467E0
5.074788133E1,-1.791860014E-1,-5.519949794E-1,-1.317121983E0,1.439311084E0
5.075289119E1,-1.921099983E-2,-5.703880191E-1,-1.241332054E0,1.366241861E0
5.075790104E1,1.287650019E-1,-6.061189771E-1,-1.120769024E0,1.280657583E0
5.076291086E1,3.431890011E-1,-6.430649757E-1,-9.053739905E-1,1.162330984E0
5.076792063E1,5.010139942E-1,-6.167359948E-1,-6.177300215E-1,1.006463456E0
5.077293046E1,5.813760161E-1,-6.107800007E-1,-2.198230028E-1,8.714197806E-1
5.077794031E1,5.926510096E-1,-5.177800059E-1,1.986050010E-1,8.116497398E-1
5.078294992E1,5.738750100E-1,-4.213359952E-1,6.665530205E-1,9.752689255E-1
5.078795977E1,5.343289971E-1,-3.003219962E-1,1.098781943E0,1.258182235E0
5.079296961E1,4.830380082E-1,-2.075269967E-1,1.522380948E0,1.610601416E0
5.079797946E1,4.323459864E-1,-1.076389998E-1,1.918745995E0,1.969795776E0
5.080298921E1,3.598479927E-1,-7.279200107E-2,2.255791903E0,2.285472897E0
5.080799906E1,2.796700001E-1,-8.647199720E-2,2.539618015E0,2.556433527E0
5.081300890E1,2.012110054E-1,-8.027300239E-2,2.735990047E0,2.744552999E0
5.081801852E1,1.398060024E-1,2.457600087E-2,3.052052021E0,3.055351246E0
5.082302837E1,2.067510039E-1,7.440499961E-2,3.206547976E0,3.214067828E0
5.082803821E1,1.537230015E-1,1.716700047E-1,3.048783064E0,3.057479276E0
5.083304806E1,-3.102199920E-2,4.043169916E-1,3.151988029E0,3.177965250E0
5.083805783E1,-1.125449985E-1,6.419000030E-1,3.165247917E0,3.231639888E0
5.084306768E1,3.112700023E-2,7.881879807E-1,2.926517010E0,3.030958758E0
5.084807730E1,2.606680095E-1,7.987359762E-1,2.500791073E0,2.638159010E0
5.085308714E1,3.505589962E-1,7.056080103E-1,2.140297890E0,2.280712461E0
5.085809699E1,3.219879866E-1,5.373979807E-1,1.972601056E0,2.069692678E0
5.086310683E1,2.865880132E-1,3.419309855E-1,1.858656049E0,1.911452797E0
5.086811660E1,3.147589862E-1,2.142450064E-1,1.614042044E0,1.658344313E0
5.087312646E1,3.057120144E-1,1.623360068E-1,1.475298047E0,1.515360400E0
5.087813630E1,3.621320128E-1,1.998230070E-1,1.529070973E0,1.584022371E0
5.088314615E1,4.730499983E-1,3.009690046E-1,1.615877032E0,1.710385110E0
5.088815575E1,4.814839959E-1,4.261919856E-1,2.048670053E0,2.147211083E0
5.089316559E1,4.579659998E-1,4.464600086E-1,2.847368002E0,2.918315256E0
5.089817541E1,5.308650136E-1,4.224280119E-1,3.616045952E0,3.679137319E0
5.090318518E1,5.490679741E-1,3.885940015E-1,4.237443924E0,4.290502528E0
5.090819502E1,4.759379923E-1,4.211249948E-1,4.784321785E0,4.826344183E0
5.091320486E1,3.173210025E-1,4.625410140E-1,5.092144966E0,5.122946141E0
5.091821472E1,-5.495800078E-2,5.944989920E-1,5.131156921E0,5.165773977E0
5.092322434E1,-4.780339897E-1,6.518930197E-1,5.199369907E0,5.261836983E0
5.092823418E1,-7.511940002E-1,6.349980235E-1,5.098323822E0,5.192342507E0
5.093324402E1,-8.354219794E-1,5.762969851E-1,4.803600788E0,4.909646487E0
5.093825382E1,-7.696689963E-1,4.446949959E-1,4.432845116E0,4.521090557E0
5.094326367E1,-6.251540184E-1,1.745499969E-1,4.069250107E0,4.120689467E0
5.094827353E1,-3.621610105E-1,-3.306899965E-2,3.445010900E0,3.464152748E0
5.095328337E1,-2.471860051E-1,-1.456370056E-1,2.788957119E0,2.803674887E0
5.095829298E1,-3.070720136E-1,-1.328890026E-1,2.357959032E0,2.381580044E0
5.096330282E1,-2.876420021E-1,-5.519999936E-2,2.001883030E0,2.023195647E0
5.096831267E1,-9.719499946E-2,1.431099977E-2,1.793007970E0,1.795697428E0
5.097332251E1,2.024360001E-1,-1.739599928E-2,1.725515962E0,1.737437276E0
5.097833230E1,4.830299914E-1,-1.154899970E-2,1.602537990E0,1.673791911E0
5.098334215E1,6.979240179E-1,1.623499952E-2,1.486806989E0,1.642545747E0
5.098835199E1,8.480939865E-1,5.267100036E-2,1.534338951E0,1.753919514E0
5.099336159E1,8.457589746E-1,1.715389937E-1,1.613399029E0,1.829696777E0
5.099837144E1,9.226580262E-1,2.831999958E-1,1.785745025E0,2.029873238E0
5.100338128E1,1.017871022E0,3.295849860E-1,1.929443955E0,2.206227925E0
5.100839111E1,1.175225973E0,3.706600070E-1,1.982347012E0,2.334147511E0
5.101340088E1,1.324399948E0,3.355000019E-1,1.986230969E0,2.410748626E0
5.101841072E1,1.376471043E0,2.637619972E-1,1.919070005E0,2.376357003E0
5.102342034E1,1.337954044E0,1.598049998E-1,1.701014042E0,2.170047795E0
5.102843019E1,1.209283948E0,7.541500032E-2,1.350085020E0,1.814051998E0
5.103344004E1,1.089830995E0,1.850499958E-2,1.066748023E0,1.525131265E0
5.103844981E1,9.569119811E-1,2.093300037E-2,7.447130084E-1,1.212730883E0
5.104345966E1,8.520550132E-1,3.576499969E-2,4.416640103E-1,9.603874107E-1
5.104846948E1,7.499660254E-1,-1.278999960E-3,2.787999995E-2,7.504851560E-1
5.105347932E1,6.219009757E-1,-5.617199838E-2,-3.824630082E-1,7.322527361E-1
5.105848894E1,4.934050143E-1,-4.256099835E-2,-7.522580028E-1,9.006398000E-1
5.106349881E1,4.411849976E-1,-1.541600004E-2,-1.056728005E0,1.145231825E0
5.106850866E1,3.919399977E-1,2.729799971E-2,-1.311692953E0,1.369270078E0
5.107351853E1,3.833520114E-1,6.046999991E-2,-1.502490997E0,1.551803655E0
5.107852830E1,3.486979902E-1,8.328299969E-2,-1.631180048E0,1.670112180E0
5.108353813E1,3.163410127E-1,1.008839980E-1,-1.712609053E0,1.744499637E0
5.108854798E1,2.849540114E-1,1.043289974E-1,-1.773069978E0,1.798849764E0
5.109355758E1,2.572180033E-1,1.299259961E-1,-1.819473982E0,1.842152935E0
5.109856742E1,1.880809963E-1,1.361149997E-1,-1.869797945E0,1.884156604E0
5.110357728E1,1.132119969E-1,1.536889970E-1,-1.869284987E0,1.879006021E0
5.110858712E1,1.461599953E-2,1.889899969E-1,-1.918509960E0,1.927851476E0
5.111359687E1,-1.334979981E-1,2.302960008E-1,-1.918231010E0,1.936612551E0
5.111860672E1,-3.231180012E-1,2.238039970E-1,-1.893154025E0,1.933526735E0
5.112361656E1,-4.947710037E-1,2.289920002E-1,-1.864400983E0,1.942479526E0
5.112862618E1,-6.470429897E-1,2.270999998E-1,-1.874245048E0,1.995753877E0
5.113363604E1,-7.453960180E-1,1.760009974E-1,-1.917055011E0,2.064386468E0
5.113864588E1,-8.276860118E-1,9.075500071E-2,-2.035737991E0,2.199438513E0
5.114365572E1,-9.234120250E-1,1.455099974E-2,-2.218018055E0,2.402603919E0
5.114866549E1,-9.360330105E-1,-9.688899666E-2,-2.372211933E0,2.552045205E0
5.115367532E1,-8.921290040E-1,-2.072640061E-1,-2.598824024E0,2.755492485E0
5.115868516E1,-8.844889998E-1,-2.996929884E-1,-2.819251060E0,2.969901214E0
5.116369480E1,-9.205639958E-1,-3.420700133E-1,-2.971410990E0,3.129494086E0
5.116870464E1,-9.080830216E-1,-4.324339926E-1,-3.220474958E0,3.373880983E0
5.117371450E1,-8.595259786E-1,-5.000960231E-1,-3.455097914E0,3.595355689E0
5.117872434E1,-8.231189847E-1,-5.580689907E-1,-3.680978060E0,3.812947067E0
5.118373411E1,-7.737259865E-1,-6.270650029E-1,-3.748881102E0,3.878913757E0
5.118874396E1,-6.132699847E-1,-7.923529744E-1,-3.947468042E0,4.072643767E0
5.119375380E1,-6.258389950E-1,-9.159610271E-1,-4.038283825E0,4.187886735E0
5.119876342E1,-7.180449963E-1,-9.915770292E-1,-3.939483881E0,4.125329910E0
5.120377326E1,-7.077130079E-1,-1.029628038E0,-3.819127083E0,4.018298555E0
5.120878302E1,-5.932580233E-1,-1.103579044E0,-3.531017065E0,3.746721674E0
5.121379286E1,-5.261290073E-1,-1.193974018E0,-3.485320091E0,3.721537562E0
5.121880271E1,-6.733940244E-1,-1.189226985E0,-3.514086008E0,3.770480182E0
5.122381256E1,-8.467249870E-1,-1.110203981E0,-3.235951900E0,3.524326998E0
5.122882217E1,-9.733269811E-1,-1.059064984E0,-2.846504927E0,3.189290572E0
5.123383200E1,-8.938390017E-1,-1.050577998E0,-2.545603991E0,2.895299979E0
5.123884184E1,-7.826960087E-1,-1.051658034E0,-2.290719032E0,2.639316455E0
5.124385160E1,-7.961750031E-1,-1.059815049E0,-2.018269062E0,2.414645436E0
5.124886145E1,-7.794979811E-1,-1.074766040E0,-1.723695993E0,2.175745164E0
5.125387130E1,-6.989610195E-1,-1.052571058E0,-1.397616982E0,1.884087463E0
5.125888116E1,-6.344329715E-1,-9.933379889E-1,-1.128893018E0,1.632061580E0
5.126389078E1,-6.794239879E-1,-9.201239944E-1,-9.312850237E-1,1.474970141E0
5.126890064E1,-6.901469827E-1,-8.040099740E-1,-7.298730016E-1,1.286642722E0
5.127391048E1,-7.462589741E-1,-7.002279758E-1,-5.540069938E-1,1.163677543E0
5.127892025E1,-8.072389960E-1,-6.163470149E-1,-4.400269985E-1,1.106861418E0
5.128393010E1,-8.249520063E-1,-5.117790103E-1,-2.920790017E-1,1.013791750E0
5.128893995E1,-8.033229709E-1,-4.583609998E-1,-1.167289987E-1,9.322275800E-1
5.129394980E1,-6.514989734E-1,-4.710690081E-1,-6.179200113E-2,8.063344059E-1
5.129895943E1,-5.390890241E-1,-5.003299713E-1,1.849999971E-4,7.354910538E-1
5.130396920E1,-4.381130040E-1,-4.897519946E-1,7.994999737E-2,6.619607409E-1
5.130897912E1,-3.498550057E-1,-4.368059933E-1,4.680699855E-2,5.615949572E-1
5.131398889E1,-2.635369897E-1,-3.553909957E-1,-1.937299967E-2,4.428654625E-1
5.131899874E1,-1.739130020E-1,-2.838929892E-1,-1.605270058E-1,3.696077396E-1
5.132400858E1,-1.372260004E-1,-2.686859965E-1,-2.468010038E-1,3.897869616E-1
5.132901821E1,-1.044180021E-1,-2.412640005E-1,-2.841359973E-1,3.870977939E-1
5.133402805E1,-4.548399895E-2,-2.406100035E-1,-2.421530038E-1,3.443835728E-1
5.133903781E1,3.801200166E-2,-2.631880045E-1,-1.833530068E-1,3.230033484E-1
5.134404765E1,8.949699998E-2,-2.539309859E-1,-8.706399798E-2,2.829678398E-1
5.134905752E1,1.345739961E-1,-2.711699903E-1,1.307689995E-1,3.297633322E-1
5.135406736E1,1.776950061E-1,-2.785809934E-1,4.675759971E-1,5.725471144E-1
5.135907699E1,2.121510059E-1,-2.715570033E-1,8.265410066E-1,8.955005812E-1
5.136408684E1,2.031559944E-1,-2.525619864E-1,1.170703053E0,1.214745057E0
5.136909668E1,1.662220061E-1,-2.726840079E-1,1.535043001E0,1.567910501E0
5.137410653E1,1.516519934E-1,-2.927049994E-1,1.952607036E0,1.980239576E0
5.137911638E1,1.145870015E-1,-2.677440047E-1,2.333137035E0,2.351243386E0
5.138412615E1,1.025720015E-1,-2.196760029E-1,2.635926962E0,2.647052986E0
5.138913601E1,8.839099854E-2,-1.360989958E-1,2.978054047E0,2.982472432E0
5.139414585E1,4.016499966E-2,-7.439099997E-2,3.257369041E0,3.258465946E0
5.139915546E1,7.599200308E-2,-6.349000148E-3,3.454492092E0,3.455333661E0
5.140416531E1,6.896899641E-2,5.473100021E-2,3.398009062E0,3.399149568E0
5.140917508E1,-1.010899991E-2,1.632529944E-1,3.469520092E0,3.473373490E0
5.141418492E1,1.228139997E-1,2.574119866E-1,3.612885952E0,3.624125979E0
5.141919476E1,4.213500023E-1,3.246200085E-1,3.342375040E0,3.384432727E0
5.142420438E1,5.988420248E-1,4.313260019E-1,2.945903063E0,3.036939042E0
5.142921422E1,6.477109790E-1,5.233510137E-1,2.620153904E0,2.749296688E0
5.143422407E1,7.143369913E-1,5.486580133E-1,2.384521961E0,2.548969976E0
5.143923391E1,8.694019914E-1,4.981909990E-1,2.193547964E0,2.411577651E0
5.144424368E1,1.079503059E0,3.562969863E-1,1.882599950E0,2.199194618E0
5.144925353E1,1.352588058E0,2.742260098E-1,1.489145041E0,2.030331823E0
5.145426337E1,1.680243969E0,2.405710071E-1,1.130836010E0,2.039579439E0
5.145927299E1,1.972442031E0,2.175190002E-1,9.651849866E-1,2.206677171E0
5.146428280E1,2.163243055E0,1.776379943E-1,9.191150069E-1,2.357105888E0
5.146929265E1,2.139256001E0,1.180030033E-1,9.308120012E-1,2.335969162E0
5.147430248E1,1.949841022E0,1.056080014E-1,1.009394050E0,2.198160461E0
5.147931225E1,1.500306964E0,1.423330009E-1,1.270900965E0,1.971387565E0
5.148432209E1,9.251629710E-1,2.415650040E-1,1.665315986E0,1.920301410E0
5.148933193E1,5.078799725E-1,2.773439884E-1,2.080800056E0,2.159766337E0
5.149434155E1,1.784110069E-1,2.810850143E-1,2.542658091E0,2.564361409E0
5.149935139E1,-7.684999704E-2,2.817850113E-1,3.016472101E0,3.030579590E0
5.150436123E1,-2.344550043E-1,2.188069969E-1,3.456877947E0,3.471721589E0
5.150937101E1,-3.520460129E-1,1.597539932E-1,3.829782009E0,3.849245117E0
5.151438086E1,-3.741529882E-1,1.738560051E-1,3.924293995E0,3.945921911E0
5.151939071E1,-4.579249918E-1,1.916610003E-1,3.940614939E0,3.971759727E0
5.152440031E1,-5.510529876E-1,2.352589965E-1,4.155923843E0,4.198893805E0
5.152941016E1,-5.429270267E-1,3.201709986E-1,4.215946198E0,4.262802079E0
5.153441993E1,-3.650079966E-1,4.049679935E-1,4.027318001E0,4.064052189E0
5.153942978E1,-1.557070017E-1,4.188260138E-1,3.699923992E0,3.726807944E0
5.154443962E1,9.884200245E-2,3.930380046E-1,3.285677910E0,3.310578188E0
5.154944948E1,3.770200014E-1,2.976889908E-1,2.911398888E0,2.950763681E0
5.155445933E1,6.618480086E-1,2.223419994E-1,2.573771954E0,2.666792234E0
5.155946896E1,8.866270185E-1,1.099290028E-1,2.189302921E0,2.364580118E0
5.156447881E1,1.001188993E0,8.637899905E-2,1.726060987E0,1.997279966E0
5.156948865E1,1.112915039E0,1.034350023E-1,1.278159022E0,1.697930850E0
5.157449850E1,1.206706047E0,5.247100070E-2,8.798720241E-1,1.494345164E0
5.157950827E1,1.266105056E0,6.078000180E-3,3.959870040E-1,1.326598908E0
5.158451789E1,1.223881960E0,-1.574099995E-2,-6.992399693E-2,1.225978873E0
5.158952773E1,1.065955043E0,-1.196299959E-2,-3.964349926E-1,1.137349537E0
5.159453758E1,9.250140190E-1,2.182999998E-2,-7.104240060E-1,1.166546078E0
5.159954736E1,7.916740179E-1,4.436200112E-2,-8.464360237E-1,1.159814502E0
5.160455720E1,6.336129904E-1,7.821899652E-2,-9.197329879E-1,1.119594749E0
5.160956703E1,5.105540156E-1,9.771999717E-2,-9.013249874E-1,1.040481299E0
5.161457688E1,4.325650036E-1,1.256619990E-1,-8.604990244E-1,9.712682386E-1
5.161958648E1,3.550750017E-1,8.970200270E-2,-7.979879975E-1,8.780145502E-1
5.162459633E1,3.242799938E-1,1.122760028E-1,-6.830959916E-1,7.644498341E-1
5.162960618E1,2.565749884E-1,1.287750006E-1,-5.845770240E-1,6.512634048E-1
5.163461595E1,1.578570008E-1,1.933470070E-1,-5.514630079E-1,6.053208628E-1
5.163962579E1,5.333499983E-2,2.746230066E-1,-5.368769765E-1,6.053918614E-1
5.164463566E1,-9.370499849E-2,3.286510110E-1,-5.757079720E-1,6.695011448E-1
5.164964550E1,-2.561759949E-1,3.545300066E-1,-6.558589935E-1,7.883328519E-1
5.165465514E1,-3.596279919E-1,4.050259888E-1,-7.118300200E-1,8.944720910E-1
5.165966498E1,-4.656359851E-1,3.915100098E-1,-8.030310273E-1,1.007450142E0
5.166467483E1,-5.537959933E-1,3.599919975E-1,-9.457430243E-1,1.153565823E0
5.166968460E1,-5.997530222E-1,3.168599904E-1,-1.085654020E0,1.280136162E0
5.167469444E1,-6.589120030E-1,2.883990109E-1,-1.266793966E0,1.456744992E0
5.167970405E1,-6.857730150E-1,2.137690037E-1,-1.468986034E0,1.635206955E0
5.168471390E1,-6.581360102E-1,1.676460057E-1,-1.682436943E0,1.814343479E0
5.168972374E1,-6.195799708E-1,1.178319976E-1,-1.782907963E0,1.891170147E0
5.169473352E1,-5.335289836E-1,2.716399916E-2,-1.951248050E0,2.023057095E0
5.169974336E1,-5.482630134E-1,-4.075099900E-2,-2.227242947E0,2.294093311E0
5.170475321E1,-5.740249753E-1,-1.662349999E-1,-2.352221966E0,2.426950128E0
5.170976281E1,-5.695340037E-1,-2.830980122E-1,-2.481053114E0,2.561276639E0
5.171477266E1,-5.651620030E-1,-3.579129875E-1,-2.646543980E0,2.729781096E0
5.171978250E1,-6.236129999E-1,-3.691740036E-1,-2.701037884E0,2.796567229E0
5.172479228E1,-6.210340261E-1,-4.176700115E-1,-2.774964094E0,2.874118513E0
5.172980212E1,-6.788290143E-1,-4.830670059E-1,-2.899360895E0,3.016696233E0
5.173481195E1,-7.610139847E-1,-5.799270272E-1,-2.876656055E0,3.031601508E0
5.173982157E1,-7.840970159E-1,-6.503440142E-1,-2.833764076E0,3.011307740E0
5.174483141E1,-7.586140037E-1,-7.429479957E-1,-2.867647886E0,3.057919445E0
5.174984126E1,-7.480760217E-1,-8.365290165E-1,-2.922204971E0,3.130284400E0
5.175485110E1,-7.230460048E-1,-9.339150190E-1,-3.021823883E0,3.244443306E0
5.175986086E1,-7.394890189E-1,-1.043297052E0,-3.118149042E0,3.370187858E0
5.176487071E1,-7.412040234E-1,-1.136446953E0,-3.162564993E0,3.441324224E0
5.176988055E1,-7.510010004E-1,-1.208889008E0,-3.172466040E0,3.477061390E0
5.177489017E1,-8.112210035E-1,-1.212247014E0,-3.255856991E0,3.567664094E0
5.177990002E1,-8.011779785E-1,-1.193279982E0,-3.327369928E0,3.624526715E0
5.178490986E1,-8.020020127E-1,-1.131687999E0,-3.358778000E0,3.633911750E0
5.178991963E1,-8.011540174E-1,-1.118697047E0,-3.289016962E0,3.565243809E0
5.179492946E1,-6.684039831E-1,-1.088629007E0,-3.064858913E0,3.320427256E0
5.179993931E1,-4.993900061E-1,-1.028731942E0,-3.072753906E0,3.278642456E0
5.180494894E1,-3.712890148E-1,-9.593909979E-1,-3.263025045E0,3.421347551E0
5.180995878E1,-3.103939891E-1,-9.438670278E-1,-2.973300934E0,3.134923897E0
5.181496863E1,-1.856070012E-1,-8.490999937E-1,-2.509597063E0,2.655842273E0
5.181997847E1,-8.383200318E-2,-7.885079980E-1,-2.326222897E0,2.457658567E0
5.182498824E1,-8.837199956E-2,-7.197949886E-1,-2.083570004E0,2.206168261E0
5.182999809E1,-9.763299674E-2,-5.534800291E-1,-1.775617957E0,1.862442341E0
5.183500792E1,-1.312450022E-1,-4.785639942E-1,-1.480756044E0,1.561693699E0
5.184001754E1,-1.666480005E-1,-3.949790001E-1,-1.199754000E0,1.274044594E0
5.184502740E1,-2.502349913E-1,-3.480060101E-1,-9.197530150E-1,1.014727226E0
5.185003725E1,-3.313069940E-1,-2.520630062E-1,-6.848919988E-1,8.014843313E-1
5.185504701E1,-4.024060071E-1,-2.233839929E-1,-5.331069827E-1,7.042968535E-1
5.186005686E1,-4.875549972E-1,-2.044609934E-1,-5.132700205E-1,7.368583901E-1
5.186506648E1,-5.557649732E-1,-2.036760002E-1,-5.830280185E-1,8.308310832E-1
5.187007632E1,-6.028109789E-1,-2.248110026E-1,-6.170290112E-1,8.914291132E-1
5.187508617E1,-6.377589703E-1,-2.187500000E-1,-6.381419897E-1,9.283389821E-1
5.188009594E1,-6.291030049E-1,-2.604750097E-1,-7.463170290E-1,1.010250924E0
5.188510578E1,-6.003410220E-1,-2.452639937E-1,-8.128190041E-1,1.039826189E0
5.189011563E1,-5.735419989E-1,-1.781570017E-1,-9.393219948E-1,1.114906342E0
5.189512525E1,-4.840179980E-1,-1.130999997E-1,-1.015272975E0,1.130417731E0
5.190013509E1,-4.157800078E-1,-6.443899870E-2,-1.015509963E0,1.099220580E0
5.190514492E1,-4.211220145E-1,2.945500053E-2,-1.001906991E0,1.087211556E0
5.191015470E1,-3.562470078E-1,7.008799911E-2,-9.228209853E-1,9.916767766E-1
5.191516456E1,-2.390899956E-1,8.081000298E-2,-7.793400288E-1,8.191856707E-1
5.192017440E1,-1.004069969E-1,8.996500075E-2,-6.052950025E-1,6.201268470E-1
